CountyCode,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
6037,206685.9401,206919.6535,207782.47,209490.8145,211663.4136,213741.9415,215836.6284,217990.9493,219986.6975,221579.8211,223032.6456,224415.9827,225329.6128,226182.4423,227387.9571,229445.1263,231712.2558,234005.4172,236353.7011,238769.1972,240938.8865,243059.6341,244982.0232,246970.7001,248462.0956,250141.2173,252374.1022,255505.4184,259092.4427,262667.7986,266961.624,271556.7517,276452.0407,280961.0931,285363.5855,289546.9445,292901.7772,295860.4615,299271.6456,303136.6743,307877.0463,312023.3042,317287.0048,322888.8708,329067.6122,334151.8306,338830.7522,343622.0813,349017.1022,354791.1517,360979.6368,368680.0407,378230.5613,388092.6733,397317.2436,405694.3598,414918.8893,423987.7133,430943.1974,436542.1092,440739.7752,446600.4909,452642.3332,459459.0979,465525.9116,472271.6924,479832.6584,488157.4399,496639.7486,505948.3817,513545.2796,520047.5849,525523.4186,530234.9205,535065.5037,538962.9,543955.9639,548289.5457,551404.2883,553512.5896,553070.3583,552732.8988,552534.2493,553742.485,554411.6948,554312.4898,553075.1597,552217.2414,550041.6323,547406.3046,543115.8414,538478.043,533466.9965,527619.1487,522041.943,516283.2823,511854.0843,506486.2687,498348.3055,486791.9556,473232.5275,460148.3448,447190.5201,435382.8537,425947.1167,418213.629,410894.9475,401737.1431,394101.0691,388621.9855,385249.3588,381931.6926,378742.464,374826.4769,371535.2014,369395.7452,368434.3325,368023.9524,368891.5242,372081.4502,374310.2539,374605.9356,375198.6452,376886.9695,380104.6789,380092.9271,378691.2271,374966.1521,371138.61,367367.3954,363962.1874,362349.6017,361402.0523,361505.6657,360420.2357,359301.8205,355915.5155,354366.2913,352882.3967,350951.2244,347411.7334,343482.0041,341871.0807,341147.3766,340714.0104,339321.7702,336967.5862,334540.1035,333156.6958,333321.4581,334948.641,338746.832,344253.7828,350872.2031,357612.6903,364303.1853,369010.1847,371543.5625,372184.5871,374100.2802,378317.0957,384599.733,391909.2122,400098.1606,409062.0527,418150.884,425679.3012,431604.3016,434286.6535,435106.7616,434725.9851,435869.6532,437777.2518,439990.124,442262.0924,445624.4827,450894.3544,456932.3822,462897.4275,467923.7695,470870.7515,472100.4008,471771.7441,471685.3016,472232.9633,473636.8683,473895.4991,472580.7533,469702.0376,467029.2615,463960.0317,461043.2487,463275.3135,471438.8549,482670.5682,491622.6501,497360.7922,502230.951,501632.3107,497293.9812,490228.9701,486582.1287,486169.6483,488300.6966,496030.4663,507448.7312,520492.1494,530202.0253,536809.5523,542038.4746,541946.7366,539576.6799,535935.3333,536430.5514,538253.489,541223.7511,547448.3293,557113.3513,568175.0092,577385.3445,584392.9594,589285.9261,594377.3903,601222.2642,610037.9753,618608.8187,624668.3667,627999.2179,625831.4189,619433.4898,611137.1579,605137.1912,601582.4154,599574.9626,600648.0976,605196.6441,612280.275,619421.7425,625868.8637,631844.5329,635199.1368,636398.2929,636348.7792,636431.9752,634831.6018,631624.0466,631787.7487,637632.9007,649362.1269,662760.271,677203.7568,690882.8834,699366.1178,704181.3898,706114.5269,711979.9267,720757.4993,731805.3807,743622.4828,752855.8238,760353.6202,766437.1045,773481.8779,781517.2401,790658.7335,801163.9068,812882.7674,823503.6383,832246.4326,837387.0308,840059.8951,838454.2829,834432.9295,829653.015,826323.4814,823578.1891,815377.116,803988.238,793145.0049,789317.293,791513.6378,797764.806,808090.3513,820906.5057,833782.3013,844263.5632,852136.7446,857017.9074,856007.1841,851246.4835,847466.7447,848100.1091,851249.8143,853328.26,856958.2477,862129.887,868712.1257,873819.3063,877921.8055,881313.8638,880547.3726
17031,145737.0606,145707.8112,145947.7943,146637.8905,147521.005,148443.3814,149295.0852,150500.3402,151903.542,153593.64,155513.1192,157392.5632,158945.5678,159886.5027,160790.5354,161784.5648,162919.98,164006.5792,164906.2854,166131.1853,167557.9003,169354.2075,171130.4968,172663.6492,173951.5294,174904.4361,175972.8461,176897.8195,177866.6887,178658.6261,179651.9719,181048.9621,182804.5693,184666.9223,186322.8518,187969.23,189479.082,190838.0145,191917.4283,193146.6235,194064.3921,194977.2346,195637.9666,196765.2427,198149.703,199881.2462,201645.769,203366.8057,205065.4681,206382.0682,207497.5327,208770.4432,210339.364,212153.6793,213772.7671,215572.6594,217307.3019,219314.3649,221506.0221,223869.3745,225921.0751,227646.0333,229158.5231,230846.6906,232693.5348,234643.124,236522.1247,238467.7518,240769.6705,243188.5774,245763.2324,248226.4617,250502.8312,252414.4642,254153.6307,255610.2246,256836.5838,257491.2257,257953.8089,258082.1799,258001.5154,257692.2724,257612.7184,257977.3111,258926.7471,260035.103,260908.7726,261226.7653,261121.6324,260760.3343,260186.0042,259565.1093,258522.4831,257502.9122,256384.676,255083.2058,254090.7164,251437.7841,251008.508,248423.9879,247946.5303,244886.1679,243791.5636,240854.3673,238619.3512,234863.9019,231595.2485,227450.7958,222983.5679,219371.167,215625.1528,213796.6472,211480.8983,210400.8868,208920.033,207740.3223,205233.2832,202794.7703,200063.0273,199077.2708,197814.6996,197573.2114,195979.9743,196351.1396,195704.1536,196366.6444,194179.593,192467.6762,189810.2231,187782.9585,185211.7801,182599.5693,180413.5338,178335.9346,177038.6878,175476.4169,174791.3916,173605.8414,173205.7223,172196.2555,171206.7008,168914.9605,167194.7313,164635.7864,163008.1846,160936.36,159613.3326,158056.3921,156613.2805,155776.4894,155718.261,155961.3114,156271.3636,156045.1099,155376.1842,154958.5105,155387.5116,156732.6243,158071.4864,159943.8392,161525.9209,163611.8778,165167.6908,167015.3575,168768.5352,171031.3204,173389.3703,175763.3931,177553.8851,179282.7181,180750.4857,182106.755,183411.4395,184591.3576,185817.3795,186745.6057,187610.3146,188508.3973,189396.3483,190143.884,190584.4644,190694.2232,191113.5261,191549.3761,192603.386,193501.2813,194561.1913,195331.27,196085.4559,197205.9856,198454.5479,199848.1277,201164.3476,202580.5246,203518.2241,204453.6433,205304.0642,206225.3884,206604.4163,206797.8528,207092.7494,207919.4389,208927.8115,210335.6542,211764.9063,213452.381,215229.0493,216439.1568,217217.8092,217064.2667,216969.5659,216865.7423,217626.6932,218787.5329,220158.9113,221574.7231,223235.9286,225019.3042,227177.6093,228873.2271,229995.697,229778.9885,229313.257,228828.7198,228688.1368,228708.1766,228772.5776,229094.7863,229634.386,230651.3867,231576.3194,232316.1543,232403.7743,232453.6626,232150.5296,231851.646,231101.5375,230812.821,230842.4968,231413.4251,232656.5263,234395.6917,236445.3966,237662.0241,237865.7544,237153.7411,236286.5196,236229.2484,237534.7847,239822.5913,242612.7705,245428.0568,248346.1183,251827.2102,255544.7457,258958.1076,261605.722,263832.7341,265599.2377,266544.2315,266340.5178,266011.0173,266195.3598,267337.5534,269643.88,273341.9256,278089.0405,282599.8288,285110.5838,286270.7631,285803.8912,284537.2291,282381.7465,280561.2433,279667.7178,279252.8237,278536.5066,278168.0008,278489.354,279930.1817,281451.2193,283158.7471,285054.1257,287341.1578,289252.8787,290685.2078,291578.3206,292027.7096,292257.7289,293189.4684,295180.8208,297797.1372,299609.9275,300652.7871,301303.2546,302118.6009,302781.6996,303133.8692,303523.0165,304181.8583,305000.2651
48201,109327.5401,109299.4717,109138.8844,109072.849,109047.0138,109233.3506,109443.6317,109747.4096,110142.9254,110475.7679,111017.1128,111593.4717,111873.1202,111839.0604,111400.7076,111147.6613,111077.9545,111202.3161,111378.1452,111353.8233,111454.4095,111662.808,111955.2832,112182.0445,112289.4833,112402.0027,112749.9675,113299.7853,113881.9507,114365.4809,114852.0688,115430.7606,115980.8786,116398.8235,116726.1985,116960.8711,117197.5426,117333.285,117568.8219,117801.5441,118068.8081,118271.8075,118471.6405,118718.8554,118895.2717,119090.9663,119252.9825,119496.6196,119817.0183,120603.2393,122072.5566,123443.3276,124792.9698,125311.1795,126131.4564,126665.8451,127415.4148,128039.9318,128661.7855,129387.0801,130052.4666,130676.3185,131126.9245,131503.3714,131648.3021,131782.5126,131793.3348,131730.3608,131577.8489,131383.1961,131464.5269,131520.7678,131611.1716,131449.7917,131431.1498,131541.4762,132034.4317,132518.9501,133063.8114,133543.949,134145.7102,134873.7105,135509.556,136129.8292,136415.5094,136350.8163,136036.8237,136061.9985,136431.7608,137047.8994,137440.5352,137869.8199,138222.1451,138563.7918,138809.8729,139022.898,138708.6371,138140.7603,137516.817,137273.3367,136996.5453,136650.9979,136346.918,135919.8946,135287.3273,134602.6624,133748.1142,132816.7851,131879.1765,131542.562,131476.2996,131632.5508,131857.7714,132284.1736,132809.0929,133059.4898,133015.082,132635.0483,132505.307,132569.4209,132526.164,132443.3757,132536.8566,132932.4581,133280.3202,133219.0785,132566.7064,131352.2355,130217.2115,129340.3825,128859.9527,128440.9827,127958.8888,127396.7783,126587.9895,125866.4853,125295.4521,124955.2708,124851.9718,124883.1709,124824.6306,124649.5163,123902.3974,123236.1277,122881.9297,123038.9703,123185.9424,123171.9202,123126.5116,123330.4353,123685.5084,124112.1027,124419.6638,124628.9286,124831.9702,124966.9149,125203.1583,125611.2616,126402.3353,127325.6034,128500.2008,129869.458,131387.3024,132910.4129,134191.3864,135561.1434,136852.4496,138196.3722,139459.9951,140816.3351,142271.2714,143682.6467,145083.4895,146386.3811,147845.562,149293.3938,150633.1342,151744.391,153048.7876,154531.2728,156284.4901,157913.679,159504.2302,160852.2886,162045.9054,163211.9394,164367.3098,165571.1371,166573.8882,167514.4487,168370.2307,169349.3468,170458.5229,171585.6516,172371.1353,173082.4446,173692.0498,174426.0112,174894.8759,175326.8168,175890.129,176640.9077,177541.6554,178363.3109,179025.3148,179452.2651,180024.3464,180765.9951,181455.194,182061.0508,182436.1618,182897.6978,183312.6583,183963.9404,184710.8043,185495.6215,186225.5303,186844.3572,187628.5017,188435.6526,189386.5735,190244.1952,191205.3293,192045.8017,192892.7212,193647.543,194480.0296,195367.346,196292.0574,197242.169,198102.0932,198717.4712,199140.4545,199446.0499,199721.9736,200052.2535,200477.1371,201116.1056,201994.4034,202958.8356,203904.0485,204694.3344,205418.4129,205901.035,205958.5751,205986.8447,206369.21,207397.9267,208969.4057,211004.8548,213579.2558,216157.3035,218768.1807,221306.8343,224176.0705,227255.5431,230821.6389,234714.3858,238087.1486,240464.9884,242016.6072,243934.1639,246584.6658,249725.9896,254064.6508,259211.3942,265203.5228,270795.1846,275798.8288,280051.5904,283026.943,284435.755,284611.1633,284299.7866,283867.4043,282847.5613,281283.1223,279679.4877,278524.6721,277954.2436,277976.9784,278636.9714,279422.4103,280235.8425,280572.8076,280617.0483,280366.4011,280075.5636,280186.5131,280648.1084,281648.2745,282689.2123,283279.6671,283161.7218,282792.5594,282454.1692,282239.6142,281873.6806,281423.4668,281191.5544,281000.8951
4013,142829.5772,143120.8962,143505.8449,144297.217,145169.6221,145908.938,146645.2486,147331.8934,148105.0807,148822.7354,149545.721,150272.3963,150969.1126,151646.4977,152317.0396,152998.7439,153684.4481,154348.8541,154966.0221,155552.5875,156137.6891,156777.0793,157480.7267,158138.9147,158680.5769,159143.0454,159662.9947,160250.1288,160817.05,161461.9787,162169.864,163029.3485,163739.0183,164423.5242,165025.5537,165725.5451,166391.6973,167098.4944,167718.2419,168411.0857,169105.7195,169871.2125,170638.2967,171464.8586,172446.2071,173453.8611,174367.9717,175135.6675,175791.9252,176602.2409,177627.8536,178896.7486,180460.0579,182155.0768,,187302.6651,190026.0191,192798.0903,195574.8552,199135.1612,203071.835,208100.3618,213268.1989,219235.5084,225840.0647,234463.3334,244319.6316,254159.1562,264435.1266,273513.2865,282185.371,287670.6742,290285.9998,293929.0474,298439.677,303754.6572,306570.4349,307892.7967,307435.359,305354.2315,302102.8184,299960.3473,297497.6643,295231.1848,292648.4092,290854.9507,289773.5379,289472.9743,289348.244,288493.2042,286754.7532,284250.8847,281383.1894,278440.7305,274451.5115,270101.1886,265455.2622,259921.1321,254109.0197,247212.4643,241912.2422,236926.2002,231816.1128,225296.5223,218608.588,213020.2899,206244.5853,199026.4272,192066.8619,187786.9371,184286.0552,180933.2976,176992.6636,173630.9262,170952.9587,168825.0821,166958.3498,164362.884,163344.8552,163082.3458,163435.0088,162625.955,161352.6661,160788.53,160184.1207,159623.3215,157431.5923,155266.1392,152398.6254,150436.9558,148506.8511,146734.5909,144528.2842,142561.325,141312.9676,139898.4931,138452.0524,136762.9607,136007.4908,135773.4446,135837.09,135990.0946,136036.305,136936.0896,137764.0678,138960.1208,139897.0474,141678.1363,144233.8882,147302.9512,150728.8784,154260.4114,158071.821,161572.8999,164665.972,167151.1744,169567.105,171978.0953,174649.2056,177661.1355,181029.155,184499.9018,187858.2381,191087.694,194159.3329,196917.3822,198988.6603,200439.9379,202150.4709,204038.6809,205935.9814,207068.2436,207709.0475,207977.3608,208132.6628,208389.5589,208766.1086,208991.987,209348.7203,209723.1052,210344.3297,211087.0864,212137.0498,213409.8217,214966.5892,216588.0691,218381.2377,220304.496,222453.2551,224651.9274,226838.3849,228868.6312,231127.288,233074.5254,234427.8365,235232.2953,236028.5006,237047.5549,238119.3997,239099.3848,240348.061,241575.5879,242771.2327,243908.5114,245027.5786,246342.1096,247785.3054,249314.3925,250747.6166,252158.6961,253518.6971,254938.7771,256405.8298,257937.5746,259198.7694,260467.632,262084.0207,264040.1311,265963.5202,267495.2726,269152.2601,270871.1309,272964.064,274887.441,276741.9418,278225.1092,279533.3213,280636.9939,281925.0112,283436.3365,284840.0193,285982.409,286806.88,287698.1871,288525.6108,289663.2441,291141.2992,293005.6641,295212.4583,297485.6451,300360.5768,303648.8079,307471.5073,310910.4688,313256.5974,314747.3408,316320.6154,319118.5013,323639.5418,329059.4914,334974.0454,340711.833,346410.869,352484.058,359738.6574,368231.2087,378396.8196,389511.2007,400480.0421,410105.2099,418172.2577,425392.9904,432267.1212,438704.0723,445654.7789,453669.3575,463635.7547,474633.0056,485460.292,494280.0819,498537.1935,497050.2416,490626.0099,482705.8457,474249.7643,465971.7399,458028.4398,451987.1586,448728.1138,447707.0002,448468.4714,450405.2176,453130.1086,456081.7711,458573.1924,460751.8262,462531.4071,463487.6693,463850.0352,464386.3759,465833.1959,467600.2398,468996.5126,469164.401,468562.4218,467451.2636,466509.1975,465782.6101,465120.1884,464544.5445,463613.3402
6073,212384.8762,213225.7645,214245.0362,216552.9028,219045.8117,222182.238,225788.4338,229744.6478,233473.2582,236655.7741,239760.7179,242508.5491,244904.5541,247622.3359,251129.035,255489.8193,259501.2649,262639.1556,265144.5411,267519.4094,270138.2319,272788.3424,275421.1907,277543.2571,279559.1106,281504.9925,283977.3687,286922.9339,290581.0054,294629.3994,299661.0607,305154.1721,310885.3738,316484.3975,321622.8639,327043.4182,331785.5815,336268.3232,340835.5957,345672.2414,351027.1898,355702.2295,361371.7936,366747.6131,373067.7067,378641.3461,384049.4245,386596.1007,390462.2322,396309.5759,404785.8071,412825.9454,420946.7263,433234.353,446303.5254,459074.8045,469278.4343,478687.0864,486338.1143,492856.4208,497155.2395,500748.0669,506001.5546,512926.3419,520298.1737,524154.4627,526234.1002,527894.5796,529381.2681,530222.9776,530467.6217,530569.541,531674.7599,531556.8928,531636.4482,531042.403,531946.7624,531584.8516,529752.2997,526441.606,523249.5015,520532.1651,518941.7052,517272.6797,515844.0417,513795.9085,509148.5331,503885.8427,498088.8035,493694.2268,489001.235,485557.1397,481468.8901,477258.9046,471891.1325,467574.6,461997.5397,455096.4283,447033.0661,440180.8106,432633.0349,424804.7986,415878.0534,407175.3863,397238.0232,388177.7074,379856.532,373842.3378,368696.4041,365353.193,363355.2816,359479.0065,356417.1617,351328.9963,349443.3117,346893.1344,347212.2534,347617.3837,350490.8128,353694.2316,356937.1742,358963.5101,360954.2877,364168.1454,365495.91,365683.1093,363912.3639,362101.2839,359428.8998,355654.0895,352230.8151,350513.5844,349501.3249,348620.3169,346475.2471,344921.9607,343346.9119,342466.0611,341046.8831,338181.4476,334939.3331,332173.1019,330905.8685,329855.2958,330148.9464,330935.1662,331910.4211,331672.8587,331921.9964,333665.3462,335692.4218,338201.5255,341047.7047,345076.4553,349592.0547,354376.6614,359490.9095,364661.1584,369082.1527,373853.9282,379839.1585,387673.8716,395001.0312,401694.4233,407599.4367,413288.2385,417431.8224,420540.6775,423101.2271,426144.0216,429222.4637,432749.8466,436058.7582,439048.8625,440001.8125,440318.0694,440893.1843,442928.0818,445618.5711,448323.1076,451320.7753,454524.208,457719.0801,460517.9932,463179.9125,465930.8974,468042.4729,470419.5725,473486.7482,478001.1522,482587.3029,486726.4803,491027.0757,495116.7085,498088.4892,499837.417,500845.9733,502618.4842,504010.3699,505800.2116,507277.204,510285.8699,513782.4408,518616.9043,523038.2886,527269.6871,530185.282,533253.8587,535813.7173,539123.001,541504.1726,544742.7418,547914.2625,552384.7882,556287.3249,560693.6131,564375.6976,567549.2689,569624.2364,571388.0765,573617.546,575374.8593,576963.2806,578274.275,579500.1577,580751.7531,581372.7654,581170.7415,580732.8119,580526.2866,581479.002,582791.7375,583525.3732,584025.2046,584032.9646,584751.7853,585191.5573,586311.4998,588391.8727,591560.6269,595256.9726,599389.9874,603913.8873,608564.8416,610910.9952,611168.7557,610988.5103,613454.0795,619818.7632,628720.264,640013.1541,651715.2392,663084.8359,673817.5319,685122.2291,698454.5592,713922.2694,729637.5899,742328.8112,749268.5831,751899.9474,754216.191,759320.6728,767474.0444,782333.141,803804.3422,830810.0242,855439.1952,873544.0049,883466.909,883786.1586,875842.8851,862816.5301,851106.5149,842212.6006,835644.8954,828596.3379,823531.5688,821755.7182,824843.4703,831458.8271,840722.582,851852.1104,863496.2951,874748.9851,883978.6985,890329.0911,893677.5811,895923.5483,900412.6789,908544.4243,918694.465,927384.144,931835.8125,933267.7331,932833.5523,932389.7359,931683.4647,931874.6233,932380.0839,932486.3052
6059,248770.1408,250965.9718,252525.5798,255714.8188,258465.1559,261370.9193,264353.0054,267275.0156,270159.2353,273229.6819,275970.9646,278891.5409,281245.9778,284198.453,286968.6172,290394.8701,293659.0367,296481.5654,299175.5537,301723.0509,304860.3802,307844.406,310380.7757,312726.7392,314785.1953,317348.5245,320149.341,323712.697,327850.9639,332685.8623,338376.9682,344340.9646,349842.612,354829.4724,359493.3277,364320.3468,368761.6117,373374.9957,377886.3523,383388.6075,389657.3872,395445.7309,401152.2906,407195.4642,414577.5006,422380.3595,430053.8557,435295.898,441959.3531,450797.7275,464031.0497,477139.5964,491347.2259,506121.0054,519749.8896,530282.9701,536523.241,541885.5514,545248.5148,550706.3117,556931.6627,563150.1198,570761.8107,578275.9521,586950.1341,592633.4523,598964.033,605888.5926,613959.5865,620844.2438,625501.2026,631775.1962,637153.0579,643118.0604,646991.7049,651566.8554,654873.4349,657291.3809,656057.3172,656111.1794,655044.1418,655725.4954,653815.6483,650829.3122,649840.8964,649569.5075,649407.1324,645760.1486,640657.5509,635934.2554,628984.4708,620635.5409,609475.357,600292.4424,594422.2412,586980.1341,577021.1147,562365.5315,550527.798,537897.4156,526610.3679,515574.4346,507850.5837,501928.0063,498483.8094,493286.216,486124.3896,477704.5759,470082.9334,466534.8064,462415.632,460025.8912,457413.6083,455215.5464,453444.1265,451509.9598,451747.9624,453519.5365,458159.4562,462913.3225,465074.3032,465277.4605,464235.8517,467039.3548,468941.3812,470029.6814,467313.6316,464228.5596,460791.7042,457187.8556,453250.4032,450382.8666,448709.5959,447953.3133,446188.6281,443366.1993,438500.4061,435120.4064,433550.8851,432243.5386,429206.1416,426331.2958,425552.2892,426619.3001,425789.5448,423609.4199,420365.2666,418214.1592,417509.9315,418047.9305,420103.4365,424129.246,429941.627,436864.8482,444597.3129,452084.8022,459277.1896,465094.5249,470397.1226,475910.3896,483350.1258,491846.7101,500322.8916,507848.5268,515362.3501,522969.22,530056.8204,535926.2728,540176.7749,543191.7866,546077.168,549031.7006,551814.6936,553179.2827,553915.8738,554243.4666,556422.674,559470.7662,564188.3332,568591.0158,572878.6983,575839.4506,578018.0817,578697.0599,579370.8376,580012.8951,581823.0897,581102.1933,578241.0406,573050.7049,568319.5741,564087.571,567399.5389,577020.1048,590553.9328,599598.4176,604837.0654,608408.0867,611524.3944,609811.9514,604119.7286,596710.8102,593908.6951,594842.2398,602660.0346,613999.8463,627830.4586,636955.6635,643182.0741,647087.5698,650592.2444,655111.6123,661903.4978,671097.0184,680183.3278,689671.7536,696505.9216,699736.8114,698293.5494,695549.0373,694407.7487,694452.886,694479.101,696419.9079,699848.2404,705489.5783,709632.5242,711682.7039,708807.305,702830.039,696704.8434,694576.4423,694697.4142,695330.0836,695635.8297,697656.7659,701780.8128,707209.1891,712240.9807,716434.8147,718991.4468,720867.2166,723065.6928,725865.5995,726589.4168,725012.0366,723968.204,727343.605,736054.2305,747934.2002,761877.6917,775385.0112,785971.6247,793601.1514,799503.7328,808526.8611,820162.825,833988.2224,845212.3107,853529.0199,859286.6374,867602.3429,878967.864,893600.1198,912421.8815,935746.633,962364.4523,986895.6657,1005281.106,1015268.154,1015256.918,1009192.678,1000389.25,994944.1708,990899.3551,987396.1901,979185.6543,969759.8543,963163.8905,964973.3716,973163.1468,984917.7925,998528.4854,1014316.678,1030603.7,1044779.071,1055593.803,1062797.369,1066356.219,1068568.567,1075055.729,1087033.711,1101270.921,1111281.553,1118726.877,1124988.874,1131995.182,1138520.623,1144995.038,1151410.923,1156051.434
